,Unnamed: 0.1,Unnamed: 0,fighter_name,Height,Weight,Reach,Stance,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
678,2430,2430,Fredson Paixao,5' 6,145 lbs.,5' 6,Orthodox,"May 13, 1979",1.71,0.54,2.31,0.62,0.62,0.11,0.1,2.2
679,2432,2432,Bart Palaszewski,5' 9,145 lbs.,5' 9,Orthodox,"May 30, 1983",2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5
680,2433,2433,Rousimar Palhares,5' 8,170 lbs.,5' 8,Orthodox,"Feb 26, 1980",1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1
681,2439,2439,Alexandre Pantoja,5' 5,125 lbs.,5' 5,Orthodox,"Apr 16, 1990",4.3,0.47,3.39,0.53,0.94,0.35,0.68,0.9
682,2447,2447,Karo Parisyan,5' 10,170 lbs.,5' 10,Orthodox,"Aug 28, 1982",2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0
683,2458,2458,Claude Patrick,5' 11,170 lbs.,5' 11,Orthodox,"Jun 14, 1980",1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7
684,2459,2459,Alan Patrick,5' 11,155 lbs.,5' 11,Southpaw,"Jul 19, 1983",1.79,0.4,2.64,0.43,3.48,0.38,0.5,0.3
685,2468,2468,Jonathan Pearce,6' 0,145 lbs.,6' 0,Switch,"May 01, 1992",8.8,0.55,6.65,0.46,5.91,0.6,0.75,0.7
686,2474,2474,Tyson Pedro,6' 3,205 lbs.,6' 3,Orthodox,"Sep 17, 1991",2.7,0.62,2.55,0.48,0.74,0.25,0.52,1.5
687,2478,2478,Julianna Pena,5' 6,135 lbs.,5' 6,Orthodox,"Aug 19, 1989",2.8,0.47,1.7,0.53,2.49,0.53,0.23,0.8
688,2479,2479,Kurt Pellegrino,5' 8,155 lbs.,5' 8,Orthodox,"May 07, 1979",2.45,0.43,1.94,0.63,2.9,0.54,0.69,0.8
689,2480,2480,Luis Pena,6' 3,155 lbs.,6' 3,Southpaw,"Jul 05, 1993",3.26,0.47,2.74,0.5,1.37,0.33,0.45,1.4
690,2483,2483,Cathal Pendred,6' 1,170 lbs.,6' 1,Orthodox,"Sep 02, 1987",2.49,0.44,3.01,0.55,2.46,0.23,0.83,0.4
691,2484,2484,BJ Penn,5' 9,155 lbs.,5' 9,Orthodox,"Dec 13, 1978",2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5
692,2486,2486,Jessica Penne,5' 5,115 lbs.,5' 5,Orthodox,"Jan 30, 1983",2.46,0.33,4.73,0.48,1.58,0.25,0.2,0.6
693,2488,2488,Raquel Pennington,5' 7,135 lbs.,5' 7,Orthodox,"Sep 05, 1988",3.62,0.48,3.2,0.63,1.12,0.28,0.65,0.7
694,2490,2490,Godofredo Pepey,5' 7,145 lbs.,5' 7,Orthodox,"Jul 02, 1987",2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5
695,2492,2492,Michel Pereira,6' 1,170 lbs.,6' 1,Orthodox,"Oct 06, 1993",3.74,0.54,2.84,0.58,1.76,0.7,1.0,0.5
696,2494,2494,Viviane Pereira,5' 1,115 lbs.,5' 1,Orthodox,"Aug 28, 1993",2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2
697,2499,2499,Erik Perez,5' 8,135 lbs.,5' 8,Orthodox,"Nov 19, 1989",3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2
698,2500,2500,Frankie Perez,5' 11,155 lbs.,5' 11,Orthodox,"May 11, 1989",1.64,0.41,2.17,0.54,1.75,0.41,0.5,0.3
699,2501,2501,Alejandro Perez,5' 6,145 lbs.,5' 6,Orthodox,"Sep 02, 1989",3.52,0.35,2.94,0.64,0.52,0.2,0.73,0.1
700,2502,2502,Markus Perez,6' 1,185 lbs.,6' 1,Orthodox,"Jun 22, 1988",2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0
701,2504,2504,Alex Perez,5' 6,125 lbs.,5' 6,Orthodox,"Mar 21, 1992",4.62,0.47,3.08,0.61,2.92,0.45,0.87,1.3
702,2506,2506,Anthony Perosh,6' 3,205 lbs.,6' 3,Orthodox,"Oct 05, 1972",2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1
703,2514,2514,Mike Perry,5' 10,170 lbs.,5' 10,Orthodox,"Sep 15, 1991",4.35,0.47,4.82,0.54,0.69,0.38,0.77,0.2
704,2517,2517,Steven Peterson,5' 10,145 lbs.,5' 10,Orthodox,"May 29, 1990",4.65,0.35,5.89,0.56,2.02,0.28,0.75,0.4
705,2518,2518,Seth Petruzelli,6' 0,205 lbs.,6' 0,Orthodox,"Dec 03, 1979",2.17,0.41,2.08,0.55,0.46,0.5,0.47,2.3
706,2519,2519,Anthony Pettis,5' 10,155 lbs.,5' 10,Orthodox,"Jan 27, 1987",3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1
707,2523,2523,Sergio Pettis,5' 6,125 lbs.,5' 6,Orthodox,"Aug 18, 1993",3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4
708,2526,2526,Nam Phan,5' 6,135 lbs.,5' 6,Orthodox,"Mar 13, 1983",4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2
709,2528,2528,Constantinos Philippou,5' 11,185 lbs.,5' 11,Orthodox,"Nov 29, 1979",2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3
710,2530,2530,Elizabeth Phillips,5' 6,135 lbs.,5' 6,Orthodox,"Aug 20, 1986",2.6,0.33,3.07,0.58,0.75,0.25,0.53,0.2
711,2531,2531,Kyler Phillips,5' 8,135 lbs.,5' 8,Orthodox,"Jun 12, 1995",5.32,0.46,3.04,0.61,2.88,0.63,0.71,0.4
712,2532,2532,Vinc Pichel,5' 10,155 lbs.,5' 10,Orthodox,"Nov 23, 1982",3.2,0.46,2.28,0.56,3.83,0.6,0.2,0.3
713,2534,2534,Jamie Pickett,6' 2,185 lbs.,6' 2,Orthodox,"Aug 29, 1988",2.84,0.55,4.84,0.46,1.48,0.4,0.37,0.4
714,2537,2537,Oskar Piechota,6' 0,185 lbs.,6' 0,Southpaw,"Jan 24, 1990",3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5
715,2538,2538,Mike Pierce,5' 8,170 lbs.,5' 8,Orthodox,"Sep 01, 1980",2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2
716,2539,2539,Brad Pickett,5' 6,135 lbs.,5' 6,Orthodox,"Sep 24, 1978",3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4
717,2541,2541,Sean Pierson,6' 0,170 lbs.,6' 0,Southpaw,"Mar 10, 1976",3.84,0.39,3.73,0.64,0.39,0.18,0.66,0.4
718,2542,2542,Domingo Pilarte,6' 0,135 lbs.,6' 0,Southpaw,"Jan 05, 1990",2.04,0.5,3.69,0.42,2.0,0.42,0.75,1.3
719,2543,2543,Daniel Pineda,5' 7,145 lbs.,5' 7,Orthodox,"Aug 06, 1985",3.41,0.49,2.72,0.44,1.55,0.29,0.44,1.8
720,2547,2547,Pingyuan Liu,5' 6,135 lbs.,5' 6,Orthodox,"Feb 13, 1993",2.36,0.33,2.99,0.54,0.25,0.2,0.56,1.0
721,2548,2548,Maki Pitolo,5' 10,185 lbs.,5' 10,Orthodox,"Nov 24, 1990",4.2,0.44,3.71,0.56,2.42,0.52,0.55,0.5
722,2554,2554,Igor Pokrajac,6' 0,205 lbs.,6' 0,Orthodox,"Jan 02, 1979",2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2
723,2555,2555,Dustin Poirier,5' 9,155 lbs.,5' 9,Southpaw,"Jan 19, 1989",5.59,0.5,4.17,0.54,1.47,0.36,0.61,1.3
724,2561,2561,Parker Porter,6' 0,265 lbs.,6' 0,Orthodox,"Apr 22, 1985",7.69,0.49,7.36,0.52,1.65,0.6,0.0,1.1
725,2564,2564,Ruan Potts,6' 2,247 lbs.,6' 2,Orthodox,"Feb 23, 1978",0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3
726,2568,2568,Trevor Prangley,6' 1,185 lbs.,6' 1,Orthodox,"Aug 24, 1972",2.59,0.6,2.02,0.48,3.38,0.55,0.74,1.0
727,2569,2569,Carlo Prater,5' 11,155 lbs.,5' 11,Switch,"Jun 25, 1981",2.03,0.47,4.07,0.35,0.43,0.09,0.57,1.7
728,2570,2570,Michel Prazeres,5' 6,170 lbs.,5' 6,Orthodox,"Jul 25, 1981",2.44,0.47,2.49,0.58,4.11,0.36,0.5,0.6
729,2575,2575,Niko Price,6' 0,170 lbs.,6' 0,Orthodox,"Sep 29, 1989",5.33,0.41,5.83,0.49,0.89,0.22,0.72,0.9
730,2578,2578,Lara Procopio,5' 4,125 lbs.,5' 4,Orthodox,"Nov 14, 1995",6.7,0.57,6.93,0.47,3.5,0.5,0.0,0.5
731,2581,2581,Cole Province,5' 9,145 lbs.,5' 9,Orthodox,"Jan 17, 1981",1.47,0.44,2.72,0.43,2.4,0.5,0.83,1.0
732,2583,2583,Lucie Pudilova,5' 8,125 lbs.,5' 8,Orthodox,"Jun 13, 1994",4.15,0.36,4.09,0.52,0.16,0.12,0.61,0.6
733,2585,2585,Claudio Puelles,5' 11,155 lbs.,5' 11,Southpaw,"Apr 21, 1996",1.95,0.44,3.73,0.5,3.06,0.36,0.0,1.3
734,2589,2589,Jens Pulver,5' 7,145 lbs.,5' 7,Southpaw,"Dec 06, 1974",2.12,0.37,3.13,0.56,0.22,0.33,0.63,0.3
735,2593,2593,Mike Pyle,6' 0,170 lbs.,6' 0,Orthodox,"Sep 18, 1975",2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5
736,2595,2595,Billy Quarantillo,5' 10,145 lbs.,5' 10,Orthodox,"Dec 08, 1988",7.03,0.64,4.37,0.42,1.28,0.31,0.57,1.8
737,2602,2602,Jose Quinonez,5' 8,135 lbs.,5' 8,Southpaw,"Jul 28, 1990",3.6,0.45,3.0,0.64,2.7,0.47,0.42,0.6
738,2610,2610,Aleksandar Rakic,6' 4,205 lbs.,6' 4,Orthodox,"Feb 06, 1992",4.23,0.52,2.23,0.52,0.75,0.25,0.9,0.2
739,2620,2620,Davi Ramos,5' 6,155 lbs.,5' 6,Orthodox,"Nov 05, 1986",2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6
740,2621,2621,Ricardo Ramos,5' 9,145 lbs.,5' 9,Orthodox,"Aug 01, 1995",3.0,0.39,3.28,0.58,1.99,0.56,0.71,0.7
741,2629,2629,Bec Rawlings,5' 6,125 lbs.,5' 6,Orthodox,"Feb 11, 1989",4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4
742,2630,2630,Stevie Ray,5' 10,155 lbs.,5' 10,Southpaw,"Mar 25, 1990",3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6
743,2636,2636,Rafael Rebello,5' 5,135 lbs.,5' 5,Orthodox,"Oct 16, 1980",2.19,0.32,3.29,0.58,2.82,0.33,0.75,0.5
744,2647,2647,Goran Reljic,6' 3,205 lbs.,6' 3,Southpaw,"Mar 20, 1984",1.69,0.37,2.69,0.59,1.69,0.5,0.33,1.1
745,2649,2649,Wilson Reis,5' 4,125 lbs.,5' 4,Southpaw,"Jan 06, 1985",1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6
746,2650,2650,Chance Rencountre,6' 2,170 lbs.,6' 2,Southpaw,"Dec 31, 1986",1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3
747,2653,2653,Marion Reneau,5' 6,135 lbs.,5' 6,Orthodox,"Jun 20, 1977",3.29,0.41,3.37,0.61,0.66,0.63,0.5,0.8
748,2656,2656,Dominick Reyes,6' 4,205 lbs.,6' 4,Southpaw,"Dec 26, 1989",4.53,0.48,3.16,0.49,0.2,0.16,0.82,0.2
749,2662,2662,Mike Rhodes,6' 1,170 lbs.,6' 1,Orthodox,"Dec 04, 1989",3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5
750,2665,2665,Amanda Ribas,5' 3,125 lbs.,5' 3,Orthodox,"Aug 26, 1993",4.25,0.44,1.78,0.71,2.31,0.58,0.85,1.6
751,2676,2676,Matthew Riddle,6' 1,170 lbs.,6' 1,Southpaw,"Jan 14, 1986",3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5
752,2678,2678,Joe Riggs,6' 0,185 lbs.,6' 0,Southpaw,"Sep 23, 1982",2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6
753,2679,2679,Aaron Riley,5' 8,155 lbs.,5' 8,Southpaw,"Dec 09, 1980",3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1
754,2681,2681,Jordan Rinaldi,5' 10,145 lbs.,5' 10,Orthodox,"Sep 25, 1987",1.56,0.35,2.32,0.59,1.45,0.35,0.2,1.2
755,2682,2682,Nick Ring,6' 0,185 lbs.,6' 0,Southpaw,"Feb 10, 1979",3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3
756,2684,2684,Mike Rio,5' 10,155 lbs.,5' 10,Orthodox,"Jul 06, 1981",1.68,0.39,2.99,0.53,2.58,0.27,0.0,1.0
757,2688,2688,Diego Rivas,5' 8,145 lbs.,5' 8,Orthodox,"Nov 11, 1991",1.37,0.4,2.14,0.52,1.79,0.6,0.64,0.9
758,2689,2689,Jorge Rivera,6' 1,185 lbs.,6' 1,Orthodox,"Feb 28, 1972",3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1
759,2693,2693,Francisco Rivera,5' 8,135 lbs.,5' 8,Orthodox,"Oct 08, 1981",4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6
760,2695,2695,Jimmie Rivera,5' 4,135 lbs.,5' 4,Orthodox,"Jun 29, 1989",4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1
761,2701,2701,Karl Roberson,6' 1,185 lbs.,6' 1,Southpaw,"Oct 04, 1990",3.0,0.51,2.42,0.57,0.99,0.57,0.5,0.8
762,2709,2709,Danny Roberts,6' 1,170 lbs.,6' 1,Southpaw,"Jul 14, 1987",3.41,0.44,3.08,0.55,0.18,0.06,0.53,0.4
763,2710,2710,Daniel Roberts,5' 10,170 lbs.,5' 10,Southpaw,"Aug 05, 1980",0.73,0.2,2.27,0.46,2.46,0.44,0.4,2.5
764,2711,2711,Roosevelt Roberts,6' 2,155 lbs.,6' 2,Orthodox,"Feb 11, 1994",3.03,0.49,2.27,0.52,1.75,0.53,0.58,1.1
765,2712,2712,Kenny Robertson,5' 10,170 lbs.,5' 10,Orthodox,"Feb 14, 1984",3.72,0.47,3.02,0.52,1.37,0.26,0.57,0.8
766,2714,2714,Gillian Robertson,5' 5,125 lbs.,5' 5,Orthodox,"May 17, 1995",2.05,0.51,2.1,0.51,2.64,0.46,0.0,0.9
767,2717,2717,Alvin Robinson,5' 9,155 lbs.,5' 9,Southpaw,"Jul 16, 1982",1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2
768,2719,2719,Vagner Rocha,5' 10,155 lbs.,5' 10,Orthodox,"Jun 06, 1982",2.64,0.42,4.5,0.48,1.4,0.33,0.5,1.9
769,2722,2722,Luke Rockhold,6' 3,205 lbs.,6' 3,Southpaw,"Oct 17, 1984",4.18,0.48,2.43,0.56,0.67,0.3,0.68,1.1
770,2729,2729,Yair Rodriguez,5' 11,145 lbs.,5' 11,Orthodox,"Oct 06, 1992",4.33,0.45,3.13,0.57,0.9,0.29,0.63,0.9
771,2730,2730,Marina Rodriguez,5' 6,115 lbs.,5' 6,Orthodox,"Apr 29, 1987",4.86,0.5,3.16,0.53,0.36,0.33,0.59,0.2
772,2731,2731,Daniel Rodriguez,6' 1,170 lbs.,6' 1,Southpaw,"Dec 31, 1986",7.68,0.46,6.12,0.57,1.34,0.62,0.9,0.3
773,2734,2734,Luis Rodriguez,5' 6,125 lbs.,5' 6,Orthodox,"May 07, 1999",1.27,0.37,3.2,0.54,2.0,0.5,1.0,2.0
774,2735,2735,Drako Rodriguez,5' 8,135 lbs.,5' 8,Orthodox,"Jun 16, 1996",2.57,0.35,2.57,0.26,2.75,1.0,0.0,2.8
775,2739,2739,Max Rohskopf,6' 1,155 lbs.,6' 1,Orthodox,"Sep 27, 1994",1.7,0.31,5.8,0.42,3.0,0.33,0.0,1.5
776,2741,2741,Marcos Rogerio de Lima,6' 1,253 lbs.,6' 1,Orthodox,"Jun 25, 1985",3.78,0.54,2.53,0.54,0.71,0.6,0.43,0.7
777,2744,2744,Shane Roller,5' 10,155 lbs.,5' 10,Orthodox,"Jul 14, 1979",2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9
778,2747,2747,Alexandr Romanov,6' 2,262 lbs.,6' 2,Southpaw,"Dec 11, 1990",4.31,0.39,1.76,0.43,6.35,0.66,0.0,3.2
779,2748,2748,Ricardo Romero,6' 0,205 lbs.,6' 0,Orthodox,"Apr 15, 1978",2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3
780,2751,2751,Mara Romero Borella,5' 6,125 lbs.,5' 6,Orthodox,"Jun 03, 1986",2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2
781,2753,2753,Jesse Ronson,5' 10,170 lbs.,5' 10,Southpaw,"Dec 24, 1985",3.54,0.49,2.99,0.59,0.63,0.4,0.61,0.6
782,2755,2755,George Roop,6' 1,135 lbs.,6' 1,Orthodox,"Nov 10, 1981",3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1
783,2756,2756,Aaron Rosa,6' 4,205 lbs.,6' 4,Orthodox,"May 28, 1983",4.03,0.47,4.41,0.45,0.36,0.33,0.85,0.4
784,2757,2757,Charles Rosa,5' 9,145 lbs.,5' 9,Switch,"Aug 24, 1986",3.11,0.37,3.78,0.48,1.76,0.32,0.4,1.0
785,2762,2762,Jared Rosholt,6' 2,265 lbs.,6' 2,Orthodox,"Aug 04, 1986",2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1
786,2768,2768,Ben Rothwell,6' 4,265 lbs.,6' 4,Orthodox,"Oct 17, 1981",3.55,0.41,4.57,0.46,0.63,0.33,0.69,0.3
787,2770,2770,Ronda Rousey,5' 7,135 lbs.,5' 7,Orthodox,"Feb 01, 1987",4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8
788,2776,2776,Brandon Royval,5' 9,125 lbs.,5' 9,Southpaw,"Aug 16, 1992",3.77,0.46,2.88,0.47,0.79,1.0,0.53,2.4
789,2782,2782,Mauricio Rua,6' 1,205 lbs.,6' 1,Orthodox,"Nov 25, 1981",3.57,0.5,2.71,0.54,2.12,0.48,0.47,0.8
790,2787,2787,Mike Russow,6' 1,255 lbs.,6' 1,Orthodox,"Sep 11, 1976",1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7
791,2791,2791,Danny Sabatello,5' 10,135 lbs.,5' 10,Orthodox,"Mar 31, 1993",2.07,0.57,0.2,0.25,3.0,0.75,1.0,1.0
792,2793,2793,Amir Sadollah,5' 10,170 lbs.,5' 10,Orthodox,"Aug 27, 1980",4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3
793,2795,2795,Frankie Saenz,5' 6,135 lbs.,5' 6,Orthodox,"Aug 12, 1980",3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1
794,2797,2797,Tarec Saffiedine,5' 10,170 lbs.,5' 10,Switch,"Sep 06, 1986",4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1
795,2799,2799,Ovince Saint Preux,6' 3,205 lbs.,6' 3,Southpaw,"Apr 08, 1983",2.68,0.46,3.03,0.45,1.19,0.4,0.66,0.6
796,2820,2820,John Salter,6' 1,185 lbs.,6' 1,Southpaw,"Mar 21, 1985",1.68,0.32,1.68,0.68,2.85,0.46,0.66,0.5
797,2821,2821,Josh Samman,6' 3,185 lbs.,6' 3,Orthodox,"Mar 14, 1988",2.08,0.52,2.47,0.34,1.09,0.33,0.33,0.4
798,2823,2823,Josh Sampo,5' 4,125 lbs.,5' 4,Orthodox,"Jul 24, 1984",1.99,0.36,2.96,0.55,1.06,0.33,0.4,2.1
799,2828,2828,Diego Sanchez,5' 10,170 lbs.,5' 10,Southpaw,"Dec 31, 1981",2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8
800,2829,2829,Joby Sanchez,5' 6,135 lbs.,5' 6,Orthodox,"Jun 24, 1991",3.22,0.36,2.82,0.63,0.95,0.71,0.51,0.4
801,2830,2830,Emmanuel Sanchez,5' 9,145 lbs.,5' 9,,"Aug 11, 1990",4.45,0.35,4.17,0.55,0.25,0.06,0.16,0.5
802,2834,2834,Robert Sanchez,5' 6,125 lbs.,5' 6,Orthodox,"Mar 05, 1986",0.96,0.4,1.78,0.46,3.61,0.62,0.5,0.7
803,2835,2835,Jerrod Sanders,5' 8,135 lbs.,5' 8,Orthodox,"Oct 01, 1979",0.88,0.64,1.14,0.46,2.2,0.33,0.5,1.6
804,2836,2836,Cory Sandhagen,5' 11,135 lbs.,5' 11,Switch,"Apr 20, 1992",6.85,0.48,3.89,0.59,1.07,0.5,0.3,0.5
805,2837,2837,Luke Sanders,5' 6,135 lbs.,5' 6,Southpaw,"Dec 12, 1985",6.21,0.51,4.11,0.53,0.31,0.2,0.66,0.3
806,2840,2840,Hector Sandoval,5' 2,125 lbs.,5' 2,Orthodox,"Jul 19, 1986",3.31,0.52,2.33,0.65,3.49,0.25,0.71,1.4
807,2849,2849,Mike Santiago,5' 10,145 lbs.,5' 10,Orthodox,"Jul 28, 1989",3.44,0.49,3.58,0.36,2.66,0.5,0.53,1.1
808,2851,2851,Jorge Santiago,6' 1,170 lbs.,6' 1,Orthodox,"Oct 09, 1980",1.69,0.35,2.62,0.56,0.58,0.3,0.52,0.8
809,2859,2859,Thiago Santos,6' 2,205 lbs.,6' 2,Orthodox,"Jan 07, 1984",4.27,0.48,2.33,0.55,0.7,0.38,0.66,0.1
810,2860,2860,Evangelista Santos,5' 10,170 lbs.,5' 10,Orthodox,"Dec 12, 1977",3.94,0.36,6.01,0.49,0.78,1.0,0.5,0.4
811,2861,2861,Leonardo Santos,6' 0,155 lbs.,6' 0,Orthodox,"Feb 05, 1980",2.65,0.44,2.77,0.58,1.07,0.29,0.89,0.3
812,2865,2865,Taila Santos,5' 6,125 lbs.,5' 6,Orthodox,"Jun 22, 1993",3.52,0.48,2.22,0.59,2.0,0.8,0.85,1.0
813,2870,2870,Daniel Sarafian,5' 9,185 lbs.,5' 9,Orthodox,"Aug 21, 1982",2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7
814,2875,2875,Yuta Sasaki,5' 10,125 lbs.,5' 10,Southpaw,"Oct 07, 1989",2.16,0.41,2.5,0.5,3.03,0.43,0.41,1.2
815,2876,2876,Paul Sass,6' 0,155 lbs.,6' 0,Orthodox,"Aug 04, 1988",0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4
816,2883,2883,Ben Saunders,6' 2,170 lbs.,6' 2,Orthodox,"Apr 13, 1983",3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3
817,2890,2890,Eric Schafer,6' 3,185 lbs.,6' 3,Orthodox,"Sep 20, 1977",1.89,0.34,3.38,0.56,1.81,0.36,0.5,1.8
818,2891,2891,Brendan Schaub,6' 4,245 lbs.,6' 4,Orthodox,"Mar 18, 1983",2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4
819,2903,2903,Matt Schnell,5' 8,125 lbs.,5' 8,Orthodox,"Jan 15, 1990",4.2,0.36,4.02,0.62,0.48,0.33,0.53,1.2
820,2912,2912,Justin Scoggins,5' 7,125 lbs.,5' 7,Southpaw,"May 02, 1992",3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5
821,2914,2914,Brad Scott,6' 1,170 lbs.,6' 1,Orthodox,"Jun 24, 1989",3.52,0.41,4.31,0.57,0.32,0.15,0.63,0.7
822,2920,2920,Neil Seery,5' 4,125 lbs.,5' 4,Orthodox,"Aug 30, 1979",3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6
823,2924,2924,Pete Sell,5' 11,170 lbs.,5' 11,Orthodox,"Aug 05, 1982",2.6,0.42,3.65,0.51,0.91,0.21,0.47,0.9
824,2927,2927,Matthew Semelsberger,6' 1,170 lbs.,6' 1,Switch,"Nov 23, 1992",7.93,0.5,5.31,0.56,1.97,1.0,1.0,1.0
825,2929,2929,Mackens Semerzier,5' 9,145 lbs.,5' 9,Orthodox,"Nov 03, 1980",2.91,0.45,3.48,0.46,2.14,0.5,0.5,2.1
826,2931,2931,Alex Serdyukov,6' 2,170 lbs.,6' 2,Orthodox,"May 24, 1980",4.94,0.48,3.1,0.46,1.84,0.55,0.67,1.8
827,2938,2938,Matt Serra,5' 6,170 lbs.,5' 6,Orthodox,"Jun 02, 1974",1.98,0.39,2.64,0.46,2.05,0.2,0.38,0.9
828,2943,2943,Edmen Shahbazyan,6' 2,185 lbs.,6' 2,Orthodox,"Nov 20, 1997",3.85,0.51,4.31,0.49,4.44,0.4,0.58,0.5
829,2946,2946,Ken Shamrock,6' 1,205 lbs.,6' 1,Orthodox,"Feb 11, 1964",1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5
830,2948,2948,Eric Shelton,5' 6,125 lbs.,5' 6,Orthodox,"Feb 02, 1991",2.57,0.42,1.88,0.63,2.83,0.51,0.46,0.2
831,2951,2951,Sean Sherk,5' 6,155 lbs.,5' 6,Orthodox,"Aug 05, 1973",2.17,0.35,2.71,0.55,4.09,0.46,0.56,0.4
832,2952,2952,Antonina Shevchenko,5' 8,125 lbs.,5' 8,Southpaw,"Nov 20, 1984",4.09,0.56,2.51,0.54,0.65,0.6,0.56,0.7
833,2954,2954,Valentina Shevchenko,5' 5,125 lbs.,5' 5,Southpaw,"Mar 07, 1988",2.98,0.5,2.03,0.62,2.21,0.58,0.75,0.3
834,2956,2956,Jake Shields,6' 0,170 lbs.,6' 0,Orthodox,"Jan 09, 1979",2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2
835,2964,2964,Jack Shore,5' 8,135 lbs.,5' 8,Orthodox,"Feb 06, 1995",3.69,0.54,0.59,0.76,5.16,0.46,0.0,1.5
836,2971,2971,Sam Sicilia,5' 8,145 lbs.,5' 8,Orthodox,"Feb 01, 1986",2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9
837,2972,2972,Steven Siler,5' 11,145 lbs.,5' 11,Orthodox,"Feb 15, 1987",3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6
838,2976,2976,Thiago Silva,6' 2,205 lbs.,6' 2,Orthodox,"Nov 12, 1982",3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7
839,2980,2980,Anderson Silva,6' 2,185 lbs.,6' 2,Southpaw,"Apr 14, 1975",3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8
840,2981,2981,Wanderlei Silva,5' 11,205 lbs.,5' 11,Orthodox,"Jul 03, 1976",2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6
841,2985,2985,Leandro Silva,5' 9,155 lbs.,5' 9,Orthodox,"Nov 11, 1985",2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4
842,2986,2986,Claudio Silva,5' 11,170 lbs.,5' 11,Southpaw,"Sep 06, 1982",3.14,0.42,3.12,0.43,3.01,0.28,0.66,1.6
843,2988,2988,Antonio Silva,6' 4,264 lbs.,6' 4,Orthodox,"Sep 14, 1979",2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8
844,2989,2989,Erick Silva,6' 0,170 lbs.,6' 0,Orthodox,"Jun 21, 1984",2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4
845,2991,2991,Joaquim Silva,5' 8,155 lbs.,5' 8,Southpaw,"Feb 05, 1989",3.92,0.37,4.43,0.56,0.24,0.5,0.64,0.7
